date,pubDate,totalDosesCumulative,initialDosesCumulative,initialDosesCumulativeBioNTech,initialDosesCumulativeModerna,initialDosesCumulativeAstraZeneca,initialDosesCumulativeNovavax,finalDosesCumulative,finalDosesCumulativeBioNTech,finalDosesCumulativeModerna,finalDosesCumulativeAstraZeneca,finalDosesCumulativeNovavax,finalDosesCumulativeJohnsonAndJohnson,boosterDosesCumulative,boosterDosesCumulativeBioNTech,boosterDosesCumulativeModerna,boosterDosesCumulativeJohnsonAndJohnson,onlyPartiallyVaccinatedCumulative,onlyPartiallyVaccinatedPercent,onlyPartiallyVaccinatedCumulativeBioNTech,onlyPartiallyVaccinatedCumulativeModerna,onlyPartiallyVaccinatedCumulativeAstraZeneca,atLeastPartiallyVaccinatedCumulative,atLeastPartiallyVaccinatedPercent,atLeastPartiallyVaccinatedCumulativeBioNTech,atLeastPartiallyVaccinatedCumulativeModerna,atLeastPartiallyVaccinatedCumulativeAstraZeneca,atLeastPartiallyVaccinatedCumulativeJohnsonAndJohnson,fullyVaccinatedCumulative,fullyVaccinatedPercent,fullyVaccinatedCumulativeBioNTech,fullyVaccinatedCumulativeModerna,fullyVaccinatedCumulativeAstraZeneca,fullyVaccinatedCumulativeJohnsonAndJohnson,boostedOnceCumulative,boostedOncePercent,boostedOnceCumulativeBioNTech,boostedOnceCumulativeModerna,boostedOnceCumulativeJohnsonAndJohnson
2021-08-12,2021-08-13,96852861,49803924,36300281,4304220,9199423,0,47048937,36484200,4618893,3379373,0,2566471,0,0,0,0,5321458,6.398543282540054,-183919,-314673,5820050,52370395,62.97038126228173,36300281,4304220,9199423,2566471,47048937,56.57183797974168,36484200,4618893,3379373,2566471,0,0,0,0,0
2021-08-15,2021-08-16,97582764,49979482,36460560,4318972,9199950,0,47603282,36911535,4700216,3387358,0,2604173,0,0,0,0,4980373,5.988421256673238,-450975,-381244,5812592,52583655,63.2268059752898,36460560,4318972,9199950,2604173,47603282,57.238384718616565,36911535,4700216,3387358,2604173,0,0,0,0,0
2021-08-16,2021-08-17,97884043,50057713,36531392,4326138,9200183,0,47826330,37086322,4729339,3390029,0,2620640,0,0,0,0,4852023,5.834092681625945,-554930,-403201,5810154,52678353,63.3406712452534,36531392,4326138,9200183,2620640,47826330,57.506578563627464,37086322,4729339,3390029,2620640,0,0,0,0,0
2021-08-17,2021-08-18,98274623,50165309,36633729,4331028,9200552,0,48109314,37322498,4754155,3394968,0,2637693,0,0,0,0,4693688,5.643710017581434,-688769,-423127,5805584,52803002,63.49054972247249,36633729,4331028,9200552,2637693,48109314,57.84683970489106,37322498,4754155,3394968,2637693,0,0,0,0,0
2021-08-18,2021-08-19,98706065,50286790,36748709,4337141,9200940,0,48419275,37582396,4778787,3400750,0,2657342,0,0,0,0,4524857,5.440706919382684,-833687,-441646,5800190,52944132,63.66024502279524,36748709,4337141,9200940,2657342,48419275,58.219538103412546,37582396,4778787,3400750,2657342,0,0,0,0,0
2021-08-19,2021-08-20,99042466,50390293,36846360,4342416,9201517,0,48652173,37771112,4800011,3404856,0,2676194,0,0,0,0,4414314,5.30778955536669,-924752,-457595,5796661,53066487,63.80736518485143,36846360,4342416,9201517,2676194,48652173,58.49957562948474,37771112,4800011,3404856,2676194,0,0,0,0,0
2021-08-22,2021-08-23,99626416,50588469,37031508,4354735,9202226,0,49037947,38065422,4848214,3410335,0,2713976,0,0,0,0,4264498,5.127650172434978,-1033914,-493479,5791891,53302445,64.0910820676797,37031508,4354735,9202226,2713976,49037947,58.963431895244725,38065422,4848214,3410335,2713976,0,0,0,0,0
2021-08-23,2021-08-24,99886403,50675485,37113366,4359648,9202471,0,49210918,38194641,4872875,3413796,0,2729606,0,0,0,0,4194173,5.043091099274084,-1081275,-513227,5788675,53405091,64.2145040459758,37113366,4359648,9202471,2729606,49210918,59.17141294670172,38194641,4872875,3413796,2729606,0,0,0,0,0
2021-08-24,2021-08-25,100191598,50783595,37215398,4364941,9203256,0,49408003,38349686,4894304,3417082,0,2746931,0,0,0,0,4122523,4.956938840589716,-1134288,-529363,5786174,53530526,64.36532761287145,37215398,4364941,9203256,2746931,49408003,59.40838877228174,38349686,4894304,3417082,2746931,0,0,0,0,0
2021-08-25,2021-08-26,100614152,50954263,37364948,4375640,9213675,0,49659889,38555795,4917161,3421842,0,2765091,0,0,0,0,4059465,4.881117638522461,-1190847,-541521,5791833,53719354,64.59237518723087,37364948,4375640,9213675,2765091,49659889,59.711257548708396,38555795,4917161,3421842,2765091,0,0,0,0,0
2021-08-26,2021-08-27,100926849,51076572,37481723,4380716,9214133,0,49850277,38706474,4934170,3424549,0,2785084,0,0,0,0,4011379,4.823298831668358,-1224751,-553454,5789584,53861656,64.76347970523928,37481723,4380716,9214133,2785084,49850277,59.94018087357092,38706474,4934170,3424549,2785084,0,0,0,0,0
2021-08-29,2021-08-30,101405344,51257541,37651747,4391447,9214347,0,50147803,38927017,4971067,3427611,0,2822108,0,0,0,0,3931846,4.727668020922458,-1275270,-579620,5786736,54079649,65.02559539717761,37651747,4391447,9214347,2822108,50147803,60.297927376255146,38927017,4971067,3427611,2822108,0,0,0,0,0
2021-08-30,2021-08-31,101606798,51332661,37722987,4394995,9214679,0,50274137,39024771,4984325,3429538,0,2835503,0,0,0,0,3894027,4.682194297667969,-1301784,-589330,5785141,54168164,65.13202620216639,37722987,4394995,9214679,2835503,50274137,60.44983190449842,39024771,4984325,3429538,2835503,0,0,0,0,0
2021-08-31,2021-09-01,101877124,51445394,37831661,4398792,9214941,0,50431730,39150907,4997589,3430974,0,2852260,0,0,0,0,3865924,4.648403133316165,-1319246,-598797,5783967,54297654,65.28772551796595,37831661,4398792,9214941,2852260,50431730,60.639322384649795,39150907,4997589,3430974,2852260,0,0,0,0,0
2021-09-01,2021-09-02,102155698,51555247,37938291,4401440,9215516,0,50600451,39291888,5008768,3432801,0,2866994,0,0,0,0,3821790,4.5953362277366,-1353597,-607328,5782715,54422241,65.43752944612659,37938291,4401440,9215516,2866994,50600451,60.84219321838999,39291888,5008768,3432801,2866994,0,0,0,0,0
2021-09-02,2021-09-03,102414255,51659761,38039602,4404152,9216007,0,50754494,39418803,5019524,3434329,0,2881838,0,0,0,0,3787105,4.553630839146687,-1379201,-615372,5781678,54541599,65.58104600288931,38039602,4404152,9216007,2881838,50754494,61.02741516374262,39418803,5019524,3434329,2881838,0,0,0,0,0
2021-09-05,2021-09-06,102804249,51810584,38185387,4408814,9216383,0,50993665,39607195,5039034,3436384,0,2911052,0,0,0,0,3727971,4.482527871037247,-1421808,-630220,5779999,54721636,65.79752324220203,38185387,4408814,9216383,2911052,50993665,61.31499537116479,39607195,5039034,3436384,2911052,0,0,0,0,0
2021-09-06,2021-09-07,102933727,51863521,38235699,4410536,9217286,0,51070206,39669820,5043693,3437578,0,2919115,0,0,0,0,3712430,4.463841307852128,-1434121,-633157,5779708,54782636,65.87086989649019,38235699,4410536,9217286,2919115,51070206,61.40702858863807,39669820,5043693,3437578,2919115,0,0,0,0,0
2021-09-07,2021-09-08,103165990,51958913,38328236,4412529,9218148,0,51207077,39784041,5052248,3438854,0,2931934,0,0,0,0,3683770,4.4293804043783815,-1455805,-639719,5779294,54890847,66.00098325398488,38328236,4412529,9218148,2931934,51207077,61.5716028496065,39784041,5052248,3438854,2931934,0,0,0,0,0
2021-09-08,2021-09-09,103559222,52095342,38449918,4418936,9226488,0,51328733,39885678,5058350,3440175,0,2944530,0,0,0,0,3711139,4.46228900407039,-1435760,-639414,5786313,55039872,66.18017153521917,38449918,4418936,9226488,2944530,51328733,61.717882531148796,39885678,5058350,3440175,2944530,0,0,0,0,0
2021-09-12,2021-09-13,104230296,52325915,38672744,4425806,9227365,0,51710273,40190740,5086530,3443691,0,2989312,0,0,0,0,3604954,4.334611717421409,-1517996,-660724,5783674,55315227,66.51125953508009,38672744,4425806,9227365,2989312,51710273,62.17664781765868,40190740,5086530,3443691,2989312,0,0,0,0,0
2021-09-13,2021-09-14,104377833,52378912,38724017,4427234,9227661,0,51791178,40256120,5090594,3444407,0,3000057,0,0,0,0,3587791,4.313974854674727,-1532103,-663360,5783254,55378969,66.5879031815987,38724017,4427234,9227661,3000057,51791178,62.27392832692398,40256120,5090594,3444407,3000057,0,0,0,0,0
